sample_id,model,ALGORITHM,FEEDBACK,OSC KEY SYNC,LFO SPEED,LFO DELAY,LFO PM DEPTH,LFO AM DEPTH,LFO KEY SYNC,LFO WAVE,P MODE SENS.,PITCH EG RATE 1,PITCH EG RATE 2,PITCH EG RATE 3,PITCH EG RATE 4,PITCH EG LEVEL 1,PITCH EG LEVEL 2,PITCH EG LEVEL 3,PITCH EG LEVEL 4,OP1 EG RATE 1,OP1 EG RATE 2,OP1 EG RATE 3,OP1 EG RATE 4,OP1 EG LEVEL 1,OP1 EG LEVEL 2,OP1 EG LEVEL 3,OP1 EG LEVEL 4,OP1 OUTPUT LEVEL,OP1 MODE,OP1 F COARSE,OP1 F FINE,OP1 OSC DETUNE,OP1 BREAK POINT,OP1 L SCALE DEPTH,OP1 R SCALE DEPTH,OP1 L KEY SCALE,OP1 R KEY SCALE,OP1 RATE SCALING,OP1 A MOD SENS.,OP1 KEY VELOCITY,OP2 EG RATE 1,OP2 EG RATE 2,OP2 EG RATE 3,OP2 EG RATE 4,OP2 EG LEVEL 1,OP2 EG LEVEL 2,OP2 EG LEVEL 3,OP2 EG LEVEL 4,OP2 OUTPUT LEVEL,OP2 MODE,OP2 F COARSE,OP2 F FINE,OP2 OSC DETUNE,OP2 BREAK POINT,OP2 L SCALE DEPTH,OP2 R SCALE DEPTH,OP2 L KEY SCALE,OP2 R KEY SCALE,OP2 RATE SCALING,OP2 A MOD SENS.,OP2 KEY VELOCITY,OP3 EG RATE 1,OP3 EG RATE 2,OP3 EG RATE 3,OP3 EG RATE 4,OP3 EG LEVEL 1,OP3 EG LEVEL 2,OP3 EG LEVEL 3,OP3 EG LEVEL 4,OP3 OUTPUT LEVEL,OP3 MODE,OP3 F COARSE,OP3 F FINE,OP3 OSC DETUNE,OP3 BREAK POINT,OP3 L SCALE DEPTH,OP3 R SCALE DEPTH,OP3 L KEY SCALE,OP3 R KEY SCALE,OP3 RATE SCALING,OP3 A MOD SENS.,OP3 KEY VELOCITY,OP4 EG RATE 1,OP4 EG RATE 2,OP4 EG RATE 3,OP4 EG RATE 4,OP4 EG LEVEL 1,OP4 EG LEVEL 2,OP4 EG LEVEL 3,OP4 EG LEVEL 4,OP4 OUTPUT LEVEL,OP4 MODE,OP4 F COARSE,OP4 F FINE,OP4 OSC DETUNE,OP4 BREAK POINT,OP4 L SCALE DEPTH,OP4 R SCALE DEPTH,OP4 L KEY SCALE,OP4 R KEY SCALE,OP4 RATE SCALING,OP4 A MOD SENS.,OP4 KEY VELOCITY,OP5 EG RATE 1,OP5 EG RATE 2,OP5 EG RATE 3,OP5 EG RATE 4,OP5 EG LEVEL 1,OP5 EG LEVEL 2,OP5 EG LEVEL 3,OP5 EG LEVEL 4,OP5 OUTPUT LEVEL,OP5 MODE,OP5 F COARSE,OP5 F FINE,OP5 OSC DETUNE,OP5 BREAK POINT,OP5 L SCALE DEPTH,OP5 R SCALE DEPTH,OP5 L KEY SCALE,OP5 R KEY SCALE,OP5 RATE SCALING,OP5 A MOD SENS.,OP5 KEY VELOCITY,OP6 EG RATE 1,OP6 EG RATE 2,OP6 EG RATE 3,OP6 EG RATE 4,OP6 EG LEVEL 1,OP6 EG LEVEL 2,OP6 EG LEVEL 3,OP6 EG LEVEL 4,OP6 OUTPUT LEVEL,OP6 MODE,OP6 F COARSE,OP6 F FINE,OP6 OSC DETUNE,OP6 BREAK POINT,OP6 L SCALE DEPTH,OP6 R SCALE DEPTH,OP6 L KEY SCALE,OP6 R KEY SCALE,OP6 RATE SCALING,OP6 A MOD SENS.,OP6 KEY VELOCITY
3186,IS2noITF,0.6774193,1.0,1.0,0.21348797,0.2522489,0.070183516,0.050931282,1.0,0.0,0.42857146,0.8057398,0.7094755,0.77500254,0.6610253,0.5050498,0.50505,0.5050498,0.50504994,0.8294572,0.7331205,1.0,0.73839754,0.99999964,0.98634034,0.97533363,7.000798e-08,0.9779101,0.0,0.06451613,0.0,0.5,0.1776095,0.0,0.12323374,1.0,1.0,0.42857146,0.0,0.0,0.7439806,0.53560174,0.57187724,0.7477412,0.9681428,0.9134003,0.87480193,0.0,0.8167345,0.0,0.0,0.0,0.5,0.36741355,0.023835734,0.15951018,1.0,0.33333334,0.0,0.0,0.0,0.9020095,0.75144917,0.7256072,0.70485413,0.99846286,0.82071036,0.76964825,9.5524506e-08,1.0,0.0,0.0,0.0,0.5,0.37312102,0.054441635,0.08238257,1.0,1.0,0.0,0.0,0.0,0.9957509,0.6113882,0.7098497,0.7012845,0.97192734,1.0,0.78803784,0.0,0.9895668,0.0,0.06451613,0.0,0.5,0.21663147,0.007927129,0.022095375,1.0,1.0,0.14285715,0.0,0.0,0.8433356,0.5927926,0.79120237,0.7753145,0.9721839,1.0,0.8575188,3.4939885e-07,0.920328,0.0,0.0,0.002859049,0.5,0.43711174,0.09344622,0.0,1.0,1.0,0.14285715,0.0,0.0,0.8036324,0.5802089,0.70354044,0.74115556,1.0,1.0,1.0,5.645413e-09,0.75828093,0.0,0.0,0.050717965,0.5,0.4134083,0.1888194,0.18444733,0.33333334,0.33333334,0.71428573,1.0,0.0
3186,IS2,0.6774193,1.0,1.0,0.21208295,0.25054953,0.05692466,0.04513311,1.0,0.0,0.42857146,0.8085592,0.6983792,0.77347755,0.65237373,0.50505006,0.50505006,0.50505,0.50505,0.8336773,0.751541,1.0,0.7521745,0.9999996,0.9884673,0.98886645,3.26e-08,0.9778773,0.0,0.06451613,0.0,0.5,0.19067003,0.0,0.12798338,0.0,1.0,0.42857146,0.0,0.0,0.71638834,0.5284374,0.5835768,0.7692569,0.9649272,0.91514474,0.8870414,1.7e-07,0.8181474,0.0,0.0,0.0,0.5,0.36728102,0.026234627,0.15986435,1.0,0.33333334,0.0,0.0,0.0,0.91345626,0.76599693,0.7367075,0.7245026,0.9995407,0.80505663,0.7433393,0.0,1.0,0.0,0.0,0.0,0.5,0.3802235,0.037813596,0.09295799,0.0,1.0,0.0,0.0,0.0,1.0,0.6344177,0.73172945,0.72163147,0.97428256,1.0,0.76618135,0.0,0.99657255,0.0,0.06451613,0.0,0.5,0.21909685,0.002698735,0.022568638,1.0,1.0,0.14285715,0.0,0.0,0.83377075,0.59428954,0.80678487,0.78999877,0.97301805,1.0,0.834644,7.09e-08,0.9245021,0.0,0.0,0.0,0.5,0.44952518,0.09912548,0.0,1.0,0.0,0.14285715,0.0,0.0,0.81358665,0.58211493,0.72588897,0.77728724,1.0,1.0,1.0,1.18e-07,0.7464952,0.0,0.0,0.044920273,0.5,0.41417226,0.1960112,0.1852068,0.33333334,0.33333334,0.71428573,0.0,0.0
4428,GT,0.6774193,1.0,1.0,0.323232,0.0,0.0,0.0,0.0,0.8,0.5714286,1.0,0.959596,0.959596,0.606061,0.50505,0.50505,0.50505,0.50505,1.0,0.767677,1.0,0.717172,1.0,0.888889,0.969697,0.0,1.0,0.0,0.09677419,0.0,0.5,0.393939,0.0,0.141414,1.0,1.0,0.0,1.0,0.0,1.0,0.424242,0.535354,0.717172,1.0,0.565657,0.565657,0.0,0.787879,0.0,0.09677419,0.0,0.5,0.414141,0.0,0.454545,1.0,1.0,1.0,0.0,1.0,0.646465,0.393939,0.79798,0.717172,1.0,1.0,1.0,0.0,1.0,0.0,0.032258064,0.0,0.5,0.393939,0.0,0.141414,1.0,1.0,0.0,0.0,0.0,1.0,0.393939,0.79798,0.717172,1.0,1.0,1.0,0.0,1.0,0.0,0.06451613,0.0,0.5,0.393939,0.0,0.141414,1.0,1.0,0.0,0.0,0.0,0.656566,0.393939,0.79798,0.717172,1.0,1.0,1.0,0.0,0.989899,0.0,0.12903225,0.0,0.5,0.393939,0.0,0.141414,1.0,1.0,0.0,0.0,0.0,1.0,0.575758,0.454545,0.717172,1.0,0.363636,0.313131,0.0,0.676768,0.0,0.41935483,0.0,0.5,0.272727,0.0,0.454545,1.0,0.33333334,0.0,0.0,0.0
4428,Flow,0.6774193,1.0,1.0,0.35845542,0.0,0.0057350397,0.0,0.0,0.8,0.5714286,0.86073804,0.95135003,0.9399428,0.6249261,0.49977016,0.48485887,0.4893645,0.47708964,1.0,0.6970762,0.8591133,0.74103934,1.0,0.87553453,1.0,0.0,1.0,0.0,0.032258064,0.0,0.5,0.44539756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9320787,0.38425687,0.42703515,0.6202553,0.9856635,0.6231513,0.50425595,0.0,0.8199363,0.0,0.09677419,0.19286913,0.5,0.38412517,0.0,0.22665118,1.0,0.33333334,0.0,0.0,0.0,0.9640324,0.69162554,0.79802835,0.6933032,1.0,0.8726888,1.0,0.0,0.99033946,0.0,0.06451613,0.0,0.5,0.43239167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.65559375,0.8665761,0.750436,1.0,0.8218752,1.0,0.0,0.9264512,0.0,0.06451613,0.0,0.5,0.46296299,0.0,0.1513251,1.0,1.0,0.0,0.0,0.0,1.0,0.5945082,0.7740789,0.7498207,1.0,0.8748643,1.0,0.0,0.9180682,0.0,0.12903225,0.0,0.5,0.47600973,0.0,0.098979935,1.0,1.0,0.0,0.0,0.0,0.93260217,0.5183418,0.48334372,0.7051281,1.0,0.5856942,0.48391068,0.0,0.7894693,0.0,0.06451613,0.0,0.5,0.39572763,0.0,0.453452,1.0,0.33333334,0.0,0.0,0.0
4428,IS,0.6774193,1.0,1.0,0.27822548,0.07761747,0.042297013,0.0,0.0,0.8,0.5714286,1.0,0.99709153,0.97890663,0.75042737,0.5032942,0.50504977,0.5050498,0.5050502,0.9734359,0.69434494,0.93670243,0.7116993,0.9998553,0.97453934,1.0,5.6970407e-08,0.96688354,0.0,0.09677419,0.0,0.5,0.39564666,0.0617251,0.15459785,1.0,1.0,0.0,1.0,0.0,0.8841453,0.5262701,0.5538597,0.76047045,0.9832646,0.66513056,0.6380648,0.0,0.82870996,0.0,0.09677419,0.0,0.5,0.37486437,0.007398467,0.40529892,1.0,1.0,1.0,0.0,1.0,0.693592,0.5944036,0.8583294,0.7815247,0.99425584,1.0,1.0,5.4539278e-08,0.9929453,0.0,0.032258064,0.027019978,0.5,0.40212306,0.045792095,0.1498508,1.0,1.0,0.0,0.0,0.0,0.8351023,0.41578257,0.7752943,0.7310515,1.0,0.89248365,1.0,0.0,0.9612494,0.0,0.06451613,0.017478503,0.5,0.3741095,0.028686618,0.12703066,1.0,1.0,0.0,0.0,0.0,0.6872295,0.5131762,0.82524997,0.70487475,0.9814694,0.97583586,1.0,0.0,0.925857,0.0,0.12903225,0.0,0.5,0.38650987,0.005076607,0.13094576,1.0,1.0,0.0,0.0,0.0,0.8991411,0.5576626,0.46711788,0.71880746,0.97752213,0.48546907,0.31709427,7.000985e-08,0.73601574,0.0,0.41935483,0.037157584,0.5,0.23523746,0.031181524,0.39978063,1.0,0.33333334,0.0,0.0,0.0
4428,IS2noITF,0.6774193,1.0,1.0,0.3625881,0.0,0.0,0.0,0.0,0.8,0.5714286,1.0,1.0,1.0,0.7557377,0.5050501,0.50505,0.5050499,0.50504994,1.0,0.7998992,1.0,0.7517912,0.9999998,0.90753824,0.9551673,7.624285e-08,0.98479354,0.0,0.09677419,0.0,0.5,0.41241312,0.005054126,0.12890537,1.0,1.0,0.0,1.0,0.0,0.95468044,0.51863074,0.61511135,0.77874047,0.9859766,0.6828376,0.6277785,0.0,0.80326474,0.0,0.09677419,0.029968722,0.5,0.30351523,0.0,0.34577784,1.0,1.0,1.0,0.0,1.0,0.7452171,0.6677086,0.82729846,0.7398406,1.0,0.999562,1.0,1.052288e-07,1.0,0.0,0.032258064,0.013050905,0.5,0.4408225,0.0062416317,0.10348156,1.0,1.0,0.0,0.0,0.0,0.8315217,0.60384667,0.87833446,0.7506036,0.9697716,0.94628584,0.9726474,0.0,0.9834682,0.0,0.06451613,0.0,0.5,0.31521982,0.020944763,0.13116822,1.0,1.0,0.0,0.0,0.0,0.63383347,0.5740312,0.8846657,0.74406636,0.9853293,0.96040225,0.95128655,4.2038383e-07,0.98970085,0.0,0.12903225,0.0,0.5,0.2920115,0.04084827,0.08042195,1.0,1.0,0.0,0.0,0.0,0.84329164,0.5056761,0.47571298,0.67721844,0.98742396,0.4246564,0.28003585,0.0,0.7065296,0.0,0.41935483,0.032353893,0.5,0.21479726,0.05210999,0.44941464,1.0,0.33333334,0.0,0.0,0.0
4428,IS2,0.6774193,1.0,1.0,0.3692607,0.0,0.0,0.0,0.0,0.8,0.5714286,1.0,1.0,1.0,0.7672675,0.5050547,0.50505006,0.50505006,0.50505006,1.0,0.80082774,1.0,0.7684366,1.0,0.90419763,0.9541238,8.99e-08,0.98684704,0.0,0.09677419,0.0,0.5,0.41511235,0.008474764,0.13328506,1.0,1.0,0.0,1.0,0.0,0.9605708,0.5088182,0.62321466,0.790662,0.9908177,0.6718091,0.61268437,1.2e-07,0.7999913,0.0,0.09677419,0.024061672,0.5,0.30679655,0.0,0.3660829,1.0,1.0,1.0,0.0,1.0,0.74310887,0.686072,0.8596483,0.75621,1.0,1.0,1.0,2.31e-07,1.0,0.0,0.032258064,0.00600424,0.5,0.44336265,0.0,0.10163725,1.0,1.0,0.0,0.0,0.0,0.8300298,0.6176762,0.8962796,0.75877124,0.976418,0.9548577,0.97168064,0.0,0.9812756,0.0,0.06451613,0.0,0.5,0.33282578,0.02399366,0.13493843,1.0,1.0,0.0,0.0,0.0,0.6368567,0.5943123,0.92075104,0.76000714,0.98670983,0.97274864,0.97597986,1.56e-09,1.0,0.0,0.12903225,0.0,0.5,0.29736832,0.041991863,0.0799735,1.0,1.0,0.0,0.0,0.0,0.86385137,0.5236816,0.49639145,0.69148064,0.9908604,0.39144284,0.24630967,0.0,0.70117134,0.0,0.41935483,0.02712657,0.5,0.20217176,0.047354344,0.47453508,1.0,0.33333334,0.0,0.0,0.0
4633,GT,0.032258064,1.0,1.0,0.30303,0.575758,0.080808,0.363636,0.0,0.8,0.42857146,0.848485,0.959596,0.959596,0.606061,0.50505,0.50505,0.50505,0.50505,0.535354,0.494949,0.10101,0.474747,0.989899,0.989899,0.363636,0.0,0.929293,0.0,0.12903225,0.0,0.5,0.989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747475,0.060606,0.070707,0.252525,1.0,0.929293,0.282828,0.0,0.747475,0.0,0.06451613,0.010101,0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0.080808,0.10101,0.474747,1.0,0.929293,0.0,0.0,0.929293,0.0,0.06451613,0.010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424242,0.676768,0.10101,0.323232,0.989899,0.989899,0.363636,0.0,0.767677,0.0,0.06451613,0.010101,0.0,0.989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686869,0.666667,0.10101,0.282828,1.0,0.929293,0.0,0.0,0.666667,0.0,0.06451613,0.0,0.5714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626263,0.69697,0.10101,0.323232,1.0,0.929293,0.0,0.0,0.707071,0.0,0.4516129,0.0,0.5714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,Flow,0.032258064,1.0,1.0,0.30557263,0.5271864,0.13031518,0.0,0.0,0.8,0.2857143,0.7563404,0.9699762,0.9024818,0.5806804,0.49745727,0.49688363,0.52307034,0.49570918,0.5727216,0.64531064,0.13547558,0.48060846,1.0,1.0,0.25949,0.0,1.0,0.0,0.06451613,0.0,0.5,0.9408877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75215137,0.19338584,0.04368353,0.2311337,1.0,0.94593596,0.2550311,0.0,0.7367697,0.0,0.06451613,0.0,0.071428575,0.1303811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5419042,0.1751051,0.05903566,0.48270917,1.0,0.9379947,0.0,0.0,0.9877062,0.0,0.06451613,0.0,0.92857146,0.15694213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729195,0.8272307,0.18971276,0.3075099,1.0,1.0,0.35975176,0.0,0.71000683,0.0,0.06451613,0.0,0.71428573,0.97400236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917052,0.75940543,0.10559821,0.35743117,1.0,0.98913884,0.0,0.0,0.6798688,0.0,0.06451613,0.0,0.35714287,0.06699586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952119,0.7432394,0.17707753,0.3257258,1.0,1.0,0.0,0.0,0.6825125,0.0,0.2580645,0.0,0.5,0.015909195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,IS,0.032258064,1.0,1.0,0.32620284,0.26718137,0.0759389,0.19086589,0.0,0.8,0.2857143,0.89517564,0.82355595,0.9130606,0.6302922,0.5057385,0.5050498,0.50505,0.5050501,0.4842467,0.47348234,0.032437768,0.5432773,0.9995799,0.985061,0.5226338,3.8855102e-08,0.96116877,0.0,0.06451613,0.014953231,0.5,0.71803427,0.16054145,0.055737346,1.0,0.0,0.0,0.0,0.14285715,0.8993201,0.2904176,0.108232275,0.25843304,0.97586036,0.7612747,0.54974604,6.6838974e-09,0.80323225,0.0,0.06451613,0.058700785,0.5,0.39049512,0.012819489,0.15876424,0.0,0.0,0.0,0.0,0.0,0.4895808,0.12424267,0.014723024,0.434404,0.9860194,0.8611938,0.13747758,6.023882e-08,0.9809854,0.0,0.06451613,0.00525882,0.92857146,0.35023367,0.11728825,0.0732211,0.0,0.0,0.0,0.0,0.0,0.6126291,0.5546902,0.10768726,0.32533008,0.978961,0.9512683,0.71903765,0.0,0.743504,0.0,0.06451613,0.0,0.2857143,0.65214384,0.093674354,0.0,0.0,0.0,0.0,0.0,0.0,0.76618606,0.5098988,0.13058035,0.21027827,0.97882986,0.838064,0.3778332,0.0,0.59237725,0.0,0.06451613,0.0,0.0,0.25276038,0.08400349,0.087172665,0.0,0.0,0.0,0.0,0.0,0.8481236,0.63098896,0.22974844,0.38173905,1.0,0.90452445,0.41372192,8.25415e-08,0.70264804,0.0,0.2580645,0.0329287,1.0,0.20876321,0.018031055,0.11588971,0.0,0.0,0.0,0.0,0.0
4633,IS2noITF,0.032258064,1.0,1.0,0.33770773,0.38129675,0.13009879,0.040649857,0.0,0.8,0.14285715,0.77991647,0.85444856,0.74460053,0.5034221,0.50504977,0.50504994,0.5050498,0.50504994,0.5759169,0.4873158,0.10760264,0.59525335,0.9999994,1.0,0.5947751,7.435323e-08,0.9556239,0.0,0.06451613,0.011879051,0.5,0.7584526,0.06868159,0.06830706,0.0,0.0,0.0,0.0,0.0,0.9146569,0.32568294,0.08954838,0.34800577,1.0,0.911043,0.41510686,0.0,0.74506736,0.0,0.06451613,0.050913043,0.5,0.22169866,0.006489283,0.116134614,0.0,0.0,0.0,0.0,0.0,0.6517523,0.21737616,0.088248976,0.48810333,1.0,0.94764566,0.2163729,9.7035674e-08,0.85101604,0.0,0.06451613,0.0,0.92857146,0.22320442,0.10100892,0.09597854,0.0,0.0,0.0,0.0,0.0,0.58706236,0.71487486,0.13308755,0.38718945,0.99889153,0.9806012,0.490839,0.0,0.8149276,0.0,0.06451613,0.0,0.6428572,0.5929035,0.057882216,0.0,0.0,0.0,0.0,0.0,0.0,0.7343861,0.5919245,0.1925312,0.32297605,1.0,0.8624332,0.30340874,3.7481732e-07,0.59851134,0.0,0.06451613,0.0,0.5,0.10981343,0.031959105,0.0,0.0,0.0,0.0,0.0,0.0,0.8386277,0.6770108,0.20369743,0.35580203,1.0,0.92956674,0.3948029,2.754828e-08,0.6612242,0.0,0.2580645,0.0,1.0,0.14109379,0.014070361,0.0,0.0,0.0,0.0,0.0,0.0
4633,IS2,0.032258064,1.0,1.0,0.33433923,0.39436913,0.1361931,0.02938222,0.0,0.8,0.14285715,0.7745478,0.8632814,0.73154455,0.48346767,0.50504917,0.5050501,0.50505,0.50505,0.5669268,0.49675336,0.11212882,0.60111165,0.99999976,1.0,0.59824854,2.01e-08,0.953575,0.0,0.06451613,0.004308615,0.5,0.7991644,0.06242581,0.07170197,0.0,0.0,0.0,0.0,0.0,0.9231169,0.31249365,0.08454232,0.34714183,1.0,0.9061331,0.40240484,5.27e-08,0.7389127,0.0,0.06451613,0.048042115,0.5,0.2217804,0.007393141,0.11670586,0.0,0.0,0.0,0.0,0.0,0.64333904,0.20281634,0.08226192,0.4922055,1.0,0.9448208,0.17889774,0.0,0.8479044,0.0,0.06451613,0.0,0.92857146,0.21589449,0.095590174,0.09702146,0.0,0.0,0.0,0.0,0.0,0.57018423,0.73539895,0.12594235,0.3755982,1.0,0.97389835,0.47050422,2.86e-08,0.8067422,0.0,0.06451613,0.0,0.6428572,0.63445187,0.059653837,0.0,0.0,0.0,0.0,0.0,0.0,0.73306024,0.6018766,0.19569494,0.31336817,1.0,0.85769707,0.27260482,0.0,0.5745669,0.0,0.06451613,0.0,0.5,0.111357994,0.034117427,0.0,0.0,0.0,0.0,0.0,0.0,0.8379861,0.69807696,0.20289864,0.35519296,1.0,0.917369,0.37281024,4.01e-09,0.65072376,0.0,0.2580645,0.0,1.0,0.13554758,0.012437805,0.0,0.0,0.0,0.0,0.0,0.0
4678,GT,1.0,0.0,1.0,0.424242,0.727273,0.010101,0.757576,0.0,0.8,0.0,1.0,1.0,1.0,0.0,0.50505,0.50505,0.50505,0.484848,1.0,1.0,0.606061,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.032258064,0.0,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.606061,1.0,0.464646,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.032258064,0.020202,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.555556,1.0,0.363636,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.969697,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50505,1.0,0.272727,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.032258064,0.060606,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,1.0,0.212121,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.929293,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40404,1.0,0.131313,0.313131,0.0,0.0,1.0,0.0,1.0,0.0,0.032258064,0.090909,0.5,0.393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,Flow,1.0,0.0,1.0,0.32508874,0.32469952,0.25133908,0.48376483,1.0,0.8,0.42857146,0.80994517,0.8090826,0.99700844,0.78928214,0.46881992,0.4933831,0.4923277,0.48870403,0.51474893,0.70459914,0.6601849,0.40845734,0.5635853,0.5592137,0.99908876,0.0,0.8433451,0.0,0.032258064,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462178,0.59099984,0.71742105,0.37103954,0.54764175,0.5416682,1.0,0.0,0.74531126,0.0,0.032258064,0.06590307,0.5,0.029585212,0.0,0.03625691,0.0,0.0,0.0,0.0,0.0,0.44358003,0.7354826,0.76187474,0.42448896,0.5068774,0.50951976,0.8385067,0.0,0.8434712,0.0,0.032258064,0.10929313,0.5,0.03488013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42499357,0.60802126,0.76238585,0.31511876,0.5627846,0.4311809,0.75697863,0.0,0.7013501,0.0,0.032258064,0.0,0.5,0.031199485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39681342,0.6569329,0.69359833,0.39983898,0.44789636,0.48796594,0.8290417,0.0,0.7922679,0.0,0.032258064,0.08312605,0.5,0.045681134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44345176,0.5763092,0.77993727,0.38325322,0.6646853,0.35029924,0.8180093,0.0,0.6349819,0.0,0.032258064,0.19841747,0.5,0.031791806,0.0,0.0736485,0.0,0.0,0.0,0.0,0.0
4678,IS,1.0,0.0,1.0,0.4025275,0.54806113,0.114229634,0.5517463,0.0,0.8,0.0,0.90315354,0.8975404,1.0,0.57942456,0.4994426,0.50505006,0.50505,0.5050502,0.5471685,0.54586476,0.47361398,0.29283175,0.99938625,0.4328441,0.85209084,4.8355417e-08,0.97379094,0.0,0.032258064,0.0,0.5,0.3019798,0.06354693,0.029108275,0.0,0.0,0.0,0.33333334,0.0,0.52857155,0.5944886,0.55662924,0.15775117,0.7824528,0.23967977,0.7681466,0.0,0.8074632,0.0,0.032258064,0.06397237,0.5,0.26078323,0.037971325,0.09462343,0.0,0.0,0.0,0.33333334,0.0,0.494382,0.5326702,0.52921844,0.3525926,0.9546727,0.40035212,0.7949744,5.581406e-08,0.9619225,0.0,0.0,0.0970324,0.5,0.2548363,0.11451905,0.12355942,0.0,0.0,0.0,0.0,0.0,0.5789088,0.5861218,0.5017573,0.23422074,0.84131753,0.41417876,0.76985174,0.0,0.88265723,0.0,0.032258064,0.16251369,0.5,0.37870464,0.10221734,0.044157386,0.0,0.0,0.0,0.0,0.0,0.63847,0.72307724,0.57526195,0.2432912,0.94126034,0.393045,0.68509203,0.0,0.8376708,0.0,0.0,0.083301224,0.5,0.17111732,0.010745408,0.022382854,0.0,0.0,0.0,0.0,0.0,0.80314076,1.0,0.639975,0.2994722,0.94315445,0.4456313,0.77859086,1.0055851e-07,0.8841112,0.0,0.032258064,0.0,0.5,0.2621104,0.0,0.16891687,0.0,0.0,0.0,0.0,0.0
4678,IS2noITF,1.0,0.0,1.0,0.38391542,0.63175356,0.079414114,0.40709525,0.0,0.8,0.0,0.8500417,0.9679816,1.0,0.6448892,0.50504977,0.5050501,0.50504994,0.50504994,0.56645745,0.54948944,0.6106033,0.3295009,0.9999989,0.635858,1.0,7.677781e-08,0.99247986,0.0,0.032258064,0.0,0.5,0.47191215,0.0,0.0075010215,0.0,0.0,0.0,0.33333334,0.0,0.54757875,0.75491786,0.5467315,0.14501826,0.84362817,0.31360665,0.8670348,2.8340998e-09,0.9550961,0.0,0.032258064,0.027977103,0.5,0.26104102,0.026971066,0.10381723,0.0,0.0,0.0,0.33333334,0.0,0.5685282,0.7019161,0.57577103,0.3244436,0.9423224,0.5035729,0.99057525,9.810245e-08,0.86936796,0.0,0.032258064,0.07440557,0.5,0.4531346,0.13148114,0.18404104,0.0,0.0,0.0,0.0,0.0,0.5408573,0.63989997,0.4306908,0.3046229,0.83763504,0.5788843,0.90640324,0.0,0.8984131,0.0,0.032258064,0.034848392,0.5,0.47434446,0.09579829,0.19759737,0.0,0.0,0.0,0.0,0.0,0.72889173,0.7158788,0.4192382,0.2740568,0.9347971,0.3971297,0.82301193,3.6044426e-07,0.869626,0.0,0.0,0.049883656,0.5,0.37044582,0.0,0.08881662,0.0,0.0,0.0,0.0,0.0,0.55555606,0.677224,0.34756276,0.22330503,0.9331244,0.43368205,0.85929453,1.7628689e-07,0.8867913,0.0,0.032258064,0.080046,0.5,0.37521243,0.052710533,0.074323,0.0,0.0,0.0,0.0,0.0
